PAY_1,LIMIT_BAL,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_2,MARRIAGE,SEX,EDUCATION,default_pay
0,80000.0,45268.0,2600.0,1800.0,0,2,2,5,0
0,220000.0,194961.0,7200.0,9000.0,0,1,2,2,0
0,50000.0,49017.0,2500.0,2000.0,0,1,2,3,0
-2,400000.0,-200.0,0.0,0.0,-2,2,2,2,0
0,200000.0,38635.0,3031.0,5929.0,0,2,2,1,0
0,140000.0,91226.0,4182.0,4000.0,0,2,2,5,0
-2,260000.0,12071.0,2114.0,1027.0,-2,1,1,3,0
0,440000.0,96190.0,3513.0,3017.0,0,2,2,2,0
0,500000.0,12200.0,1518.0,5019.0,0,1,1,2,0
0,230000.0,64982.0,3000.0,11000.0,0,1,2,2,0
-2,470000.0,13780.0,12300.0,32520.0,-2,1,1,2,0
0,210000.0,108491.0,5800.0,3700.0,0,2,2,2,0
1,200000.0,-2.0,760.0,1000.0,-1,1,2,2,0
0,300000.0,34480.0,1472.0,1000.0,0,2,1,2,0
0,320000.0,113801.0,5017.0,4057.0,0,2,2,1,0
-1,330000.0,390.0,0.0,780.0,-1,1,2,2,0
0,110000.0,6470.0,2654.0,7230.0,0,2,2,2,0
0,270000.0,165303.0,6200.0,6254.0,0,1,1,3,0
0,430000.0,29860.0,10000.0,5000.0,0,2,1,1,0
-2,500000.0,4214.0,6378.0,4074.0,-2,1,1,2,0
0,360000.0,179851.0,10005.0,20117.0,0,1,2,1,0
1,140000.0,-5.0,1140.0,17227.0,-1,2,1,1,0
0,110000.0,45964.0,2000.0,2000.0,0,1,1,2,0
0,170000.0,137823.0,5396.0,5000.0,0,1,1,2,0
0,180000.0,4745.0,1257.0,1123.0,0,2,2,2,0
0,20000.0,13882.0,2018.0,404.0,0,1,2,2,0
0,60000.0,62552.0,1500.0,1500.0,0,2,2,3,0
-1,290000.0,632.0,0.0,480.0,-1,2,2,1,0
0,80000.0,8766.0,1600.0,0.0,0,2,2,1,0
-1,200000.0,7697.0,20071.0,20036.0,-1,2,2,3,0
2,20000.0,1041.0,10758.0,2679.0,-1,2,2,2,0
-1,300000.0,19357.0,5032.0,3744.0,-1,2,2,1,0
0,50000.0,9877.0,1140.0,1000.0,0,1,2,2,0
0,70000.0,24758.0,1273.0,1534.0,0,1,2,3,0
0,390000.0,495559.0,10218.0,8035.0,0,1,1,1,0
0,470000.0,147113.0,5000.0,4500.0,0,2,2,2,0
0,240000.0,7818.0,9434.0,0.0,-1,2,2,2,0
1,150000.0,191.0,1964.0,4729.0,-2,2,2,1,0
-1,260000.0,399.0,2101.0,577.0,-1,2,2,4,0
2,180000.0,126195.0,6000.0,4575.0,2,2,2,2,0
-1,360000.0,5101.0,9419.0,15485.0,-1,1,1,2,0
0,180000.0,14445.0,1500.0,4911.0,0,2,2,2,0
0,110000.0,108316.0,4600.0,3500.0,0,2,2,1,0
-1,300000.0,42189.0,83754.0,120927.0,-1,2,2,1,0
-1,500000.0,2450.0,11833.0,22963.0,-1,2,1,1,0
-1,360000.0,356913.0,210000.0,170000.0,-1,2,1,1,0
0,220000.0,75190.0,100000.0,8000.0,0,1,1,1,0
-1,170000.0,1560.0,1000.0,590.0,0,2,2,1,0
0,200000.0,47236.0,1800.0,1603.0,0,1,2,2,0
0,20000.0,19990.0,1438.0,1300.0,0,2,2,1,0
0,360000.0,5157.0,1012.0,0.0,0,1,2,2,0
2,20000.0,14815.0,1264.0,1279.0,0,1,1,3,0
2,30000.0,30573.0,0.0,2000.0,2,1,1,2,0
-1,470000.0,5613.0,11606.0,7017.0,-1,2,1,1,0
-1,30000.0,184.0,1522.0,0.0,-1,1,1,2,0
-1,240000.0,2816.0,7608.0,26834.0,-1,1,1,2,0
-1,420000.0,28206.0,100000.0,4013.0,0,2,2,2,0
0,60000.0,57174.0,3000.0,3800.0,0,2,2,1,0
-1,30000.0,4882.0,14630.0,6485.0,-1,2,2,3,0
0,50000.0,48206.0,2120.0,1750.0,0,2,1,2,0
-2,230000.0,19200.0,10000.0,20176.0,-2,2,1,3,0
0,200000.0,6618.0,1900.0,3008.0,0,2,1,1,0
0,130000.0,122750.0,4966.0,2034.0,0,2,2,2,0
-1,120000.0,316.0,316.0,1360.0,-1,2,1,1,0
0,20000.0,17420.0,2000.0,2000.0,0,2,1,2,0
-1,30000.0,21043.0,1196.0,1757.0,0,2,1,2,0
0,210000.0,17420.0,1236.0,1613.0,0,1,2,1,0
-1,20000.0,7186.0,8060.0,137.0,-1,2,2,2,0
0,200000.0,157607.0,7194.0,6760.0,0,2,2,1,0
-1,300000.0,8924.0,3131.0,121715.0,-1,1,2,2,0
-1,180000.0,1081.0,148.0,148.0,-1,1,2,2,0
0,360000.0,40434.0,2000.0,129990.0,0,1,1,1,0
0,210000.0,142149.0,6534.0,3069.0,0,2,1,2,0
-1,200000.0,1747.0,12957.0,3884.0,-1,2,1,2,0
0,50000.0,27560.0,1159.0,1142.0,0,2,1,2,0
1,280000.0,-32.0,0.0,4919.0,-2,2,1,1,0
0,340000.0,167474.0,7106.0,4435.0,0,1,2,2,0
-1,360000.0,389.0,389.0,1955.0,-1,2,1,1,0
0,230000.0,44734.0,10120.0,20000.0,0,2,1,1,0
0,130000.0,36108.0,3000.0,3000.0,0,2,2,4,0
0,160000.0,155684.0,6525.0,6649.0,0,2,1,3,0
2,60000.0,43533.0,1700.0,1700.0,0,2,2,3,0
-1,160000.0,12458.0,7545.0,5000.0,-1,2,1,2,0
0,180000.0,23800.0,1246.0,3430.0,-1,2,2,1,0
2,170000.0,75960.0,2000.0,0.0,2,1,1,2,0
0,130000.0,59955.0,2260.0,5203.0,0,1,2,2,0
1,180000.0,2551.0,3044.0,3044.0,-1,2,2,2,0
1,20000.0,6274.0,0.0,4000.0,2,2,1,1,0
0,230000.0,7806.0,1295.0,1300.0,0,1,2,2,0
0,50000.0,50356.0,2000.0,1120.0,0,1,1,3,0
0,310000.0,7246.0,1155.0,4507.0,0,1,2,2,0
0,350000.0,100895.0,3371.0,2089.0,0,1,1,1,0
-1,50000.0,629.0,351.0,789.0,-1,2,2,1,0
1,200000.0,26223.0,0.0,73421.0,-2,1,2,2,0
0,50000.0,51631.0,1800.0,1005.0,0,2,1,2,0
0,50000.0,46528.0,1794.0,1021.0,0,2,2,2,0
2,340000.0,337981.0,17181.0,2000.0,0,2,2,2,0
-1,160000.0,1988.0,0.0,0.0,-1,1,2,2,0
-2,160000.0,16922.0,2555.0,0.0,-2,2,2,1,0
-2,320000.0,65083.0,23750.0,10162.0,-1,1,2,1,0
0,230000.0,63184.0,3100.0,3000.0,0,2,2,1,0
0,50000.0,15931.0,2000.0,2000.0,0,1,1,3,0
-1,50000.0,2722.0,33895.0,1439.0,-1,1,1,3,0
0,120000.0,115583.0,4178.0,4223.0,0,1,2,3,0
0,150000.0,46272.0,1082.0,0.0,-1,2,1,1,0
0,110000.0,115895.0,6000.0,5500.0,0,1,2,2,0
-1,310000.0,316.0,316.0,10131.0,-1,1,1,1,0
0,280000.0,29078.0,1515.0,3000.0,0,1,2,2,0
0,120000.0,118063.0,4700.0,3538.0,0,2,2,2,0
1,30000.0,0.0,306.0,2017.0,-1,1,2,1,0
1,230000.0,0.0,5655.0,0.0,-1,1,2,3,0
-2,160000.0,6241.0,8805.0,0.0,-2,2,2,1,0
0,240000.0,21943.0,15000.0,20000.0,0,1,2,2,0
0,50000.0,5538.0,1271.0,1130.0,0,2,2,3,0
-1,390000.0,15026.0,13357.0,0.0,-1,1,2,1,0
-1,450000.0,13500.0,6364.0,11728.0,-1,2,2,2,0
-1,80000.0,2587.0,2587.0,50097.0,-1,1,2,2,0
0,180000.0,70721.0,8000.0,3000.0,0,1,1,2,0
-2,240000.0,15432.0,10851.0,22258.0,-2,2,1,1,0
-1,480000.0,18214.0,0.0,182123.0,2,1,2,2,0
-1,240000.0,7744.0,7305.0,11263.0,-1,2,1,1,0
0,100000.0,101503.0,1538.0,1777.0,0,2,2,3,0
-2,250000.0,16884.0,2000.0,1000.0,-2,2,2,2,0
0,30000.0,24285.0,3002.0,2130.0,0,2,2,2,0
-2,360000.0,10729.0,2535.0,0.0,-2,1,1,1,0
0,190000.0,110031.0,8614.0,5000.0,0,2,2,2,0
-1,30000.0,2635.0,1270.0,11500.0,-1,2,2,1,0
0,240000.0,240248.0,11000.0,9100.0,0,2,1,1,0
-1,170000.0,2104.0,2081.0,10725.0,-1,2,1,2,0
0,50000.0,40011.0,1566.0,2000.0,0,2,1,3,0
0,200000.0,67002.0,10000.0,18900.0,0,2,1,1,0
-1,100000.0,9122.0,22982.0,15561.0,-1,1,2,1,0
0,250000.0,33323.0,2038.0,2065.0,0,2,2,1,0
0,170000.0,177956.0,7262.0,5586.0,0,1,2,2,0
0,50000.0,49816.0,3000.0,2000.0,0,1,1,2,0
-1,30000.0,1355.0,5174.0,1392.0,-1,1,2,3,0
-1,200000.0,5023.0,621.0,608.0,-1,1,1,1,0
-1,100000.0,11540.0,1303.0,0.0,-1,2,2,2,0
0,220000.0,217743.0,7000.0,8000.0,0,1,1,2,0
0,50000.0,42549.0,2200.0,2000.0,0,1,1,1,0
-1,500000.0,36954.0,0.0,83000.0,-1,1,2,1,0
-1,170000.0,23594.0,1512.0,1362.0,-1,2,1,1,0
-1,100000.0,16033.0,1716.0,1200.0,-1,1,2,3,0
0,50000.0,46176.0,2000.0,1700.0,0,2,1,1,0
-1,190000.0,771.0,0.0,4251.0,-1,2,2,2,0
0,20000.0,14562.0,1121.0,1000.0,0,2,2,3,0
2,90000.0,49295.0,2000.0,1700.0,2,1,2,2,0
-2,220000.0,0.0,420.0,0.0,-2,2,2,1,0
-1,440000.0,4330.0,8369.0,16786.0,-1,1,1,1,0
-1,300000.0,40779.0,5401.0,2444.0,-1,2,1,1,0
0,50000.0,29186.0,1500.0,1500.0,0,2,2,2,0
-1,200000.0,667.0,0.0,0.0,-1,1,1,1,0
0,180000.0,133868.0,5300.0,4000.0,0,1,2,2,0
-2,290000.0,14931.0,15090.0,19239.0,-2,2,2,1,0
-2,150000.0,0.0,610.0,610.0,-2,2,2,1,0
0,190000.0,173058.0,6300.0,5000.0,0,2,2,2,0
-1,180000.0,396.0,396.0,396.0,-1,1,2,3,0
-1,320000.0,179226.0,0.0,400.0,-1,2,2,1,0
2,230000.0,117277.0,5800.0,4500.0,2,2,1,1,0
0,310000.0,74955.0,4000.0,5000.0,0,1,2,2,0
-1,230000.0,1545.0,306.0,8389.0,-1,2,2,1,0
-2,200000.0,2552.0,8084.0,32105.0,-2,1,2,1,0
-1,310000.0,1920.0,0.0,10124.0,-1,1,1,2,0
0,390000.0,164418.0,9000.0,7027.0,0,1,2,1,0
0,50000.0,45663.0,2300.0,2349.0,0,1,2,2,0
-2,250000.0,100323.0,2500.0,5300.0,-2,1,2,2,0
0,250000.0,130360.0,5000.0,5000.0,0,2,2,1,0
0,160000.0,13234.0,0.0,6000.0,0,2,2,1,0
0,330000.0,58667.0,2213.0,5000.0,0,2,2,1,0
0,10000.0,4908.0,1275.0,381.0,0,2,2,3,0
0,20000.0,15789.0,6500.0,0.0,0,2,1,2,0
-1,180000.0,2217.0,0.0,8264.0,-1,2,1,1,0
-1,160000.0,7002.0,7229.0,6085.0,-1,2,1,2,0
0,50000.0,49459.0,2300.0,2000.0,0,2,2,1,0
-2,140000.0,945.0,945.0,0.0,-2,2,2,2,0
0,250000.0,42441.0,4000.0,3000.0,0,1,2,2,0
0,260000.0,243196.0,20008.0,7500.0,0,1,2,2,0
0,60000.0,33147.0,24511.0,6000.0,0,1,2,2,0
0,50000.0,17771.0,1311.0,1299.0,0,2,1,2,0
1,50000.0,0.0,0.0,0.0,-2,2,1,2,0
1,290000.0,7064.0,0.0,1814.0,2,1,2,1,0
0,200000.0,195050.0,0.0,0.0,0,1,1,1,0
0,70000.0,30139.0,2000.0,2000.0,0,2,2,2,0
-1,200000.0,4890.0,3630.0,4882.0,-1,2,1,1,0
0,50000.0,33197.0,2407.0,2960.0,0,1,2,3,0
0,180000.0,32023.0,10000.0,0.0,0,1,2,3,0
1,330000.0,2246.0,13990.0,21060.0,-2,1,2,1,0
0,80000.0,71515.0,3679.0,2305.0,0,1,1,3,0
0,160000.0,62312.0,5856.0,2311.0,0,1,1,2,0
0,400000.0,52271.0,6000.0,5000.0,0,1,1,2,0
-1,280000.0,82742.0,10077.0,27785.0,0,2,2,2,0
1,180000.0,2788.0,5646.0,13901.0,-1,1,2,1,0
0,200000.0,18630.0,1502.0,1200.0,0,2,2,1,0
-1,400000.0,5154.0,1060.0,1100.0,0,2,2,1,0
0,280000.0,207982.0,8644.0,6445.0,0,1,1,2,0
0,230000.0,105217.0,4326.0,4533.0,0,2,2,1,0
-1,280000.0,21251.0,33840.0,8689.0,-1,1,2,1,0
0,130000.0,132258.0,6900.0,7000.0,0,2,1,3,0
-2,250000.0,2419.0,29062.0,44385.0,-2,1,1,2,0
0,100000.0,101249.0,3642.0,4230.0,0,1,2,2,0
0,140000.0,101038.0,4215.0,3221.0,0,2,1,2,0
-2,500000.0,33332.0,163500.0,70160.0,-1,2,2,1,0
0,50000.0,18922.0,1329.0,1310.0,0,2,1,2,0
2,200000.0,186806.0,0.0,6908.0,2,2,2,2,0
0,150000.0,86037.0,5000.0,5000.0,0,2,2,2,0
1,160000.0,0.0,567.0,4059.0,-1,1,1,1,0
-1,270000.0,23351.0,30972.0,180519.0,-1,1,2,1,0
0,180000.0,37353.0,1012.0,5549.0,0,2,2,1,0
0,110000.0,48088.0,2000.0,2010.0,0,2,2,1,0
2,70000.0,254.0,6840.0,1885.0,-1,1,2,3,0
0,360000.0,23900.0,0.0,0.0,0,2,2,2,0
0,50000.0,40992.0,2026.0,2021.0,0,1,1,3,0
-2,270000.0,24089.0,52398.0,27787.0,-2,2,1,6,0
0,60000.0,58819.0,3000.0,1768.0,0,2,1,3,0
-1,200000.0,25663.0,14224.0,17560.0,-1,1,2,1,0
0,70000.0,60058.0,1834.0,1608.0,0,1,2,2,0
0,80000.0,78717.0,3300.0,3300.0,0,2,2,2,0
0,50000.0,34664.0,1500.0,1500.0,0,3,1,2,0
-1,150000.0,6708.0,1098.0,2000.0,-1,2,1,1,0
-1,200000.0,16093.0,11197.0,11657.0,-1,2,2,1,0
-1,540000.0,1784.0,892.0,1000.0,-1,2,2,1,0
0,280000.0,204773.0,8038.0,6000.0,0,2,1,2,0
0,50000.0,49819.0,1672.0,1246.0,0,2,2,2,0
-1,420000.0,7572.0,18920.0,16615.0,-1,2,2,2,0
-2,280000.0,0.0,0.0,320.0,-2,2,2,1,0
0,130000.0,119312.0,20021.0,40354.0,0,2,2,3,0
-1,210000.0,164015.0,9320.0,4894.0,0,1,2,2,0
0,310000.0,31132.0,20000.0,20000.0,0,1,1,2,0
-2,300000.0,0.0,1110.0,12192.0,-2,1,2,1,0
-2,10000.0,0.0,0.0,0.0,-2,2,1,2,0
0,170000.0,21170.0,9734.0,7373.0,-1,1,2,2,0
0,50000.0,36806.0,2000.0,2000.0,0,2,2,1,0
1,150000.0,-819.0,36276.0,0.0,-1,1,1,1,0
1,80000.0,0.0,1313.0,883.0,-1,2,2,1,0
0,250000.0,14451.0,1504.0,1510.0,0,2,1,2,0
0,500000.0,60246.0,40000.0,85000.0,0,1,2,2,0
0,260000.0,106093.0,4410.0,6500.0,0,2,1,2,0
-2,50000.0,1473.0,390.0,390.0,-2,1,2,2,0
-1,500000.0,6057.0,9418.0,7667.0,-1,1,1,1,0
0,310000.0,35064.0,4000.0,2000.0,0,2,2,1,0
0,580000.0,110417.0,3757.0,2299.0,0,1,1,2,0
-1,360000.0,22237.0,6695.0,1632.0,-1,1,2,2,0
-1,290000.0,578.0,7129.0,7620.0,-1,2,2,1,0
-1,170000.0,1561.0,1239.0,7352.0,-1,2,2,1,0
0,450000.0,457627.0,1000.0,4549.0,0,2,1,2,0
-2,260000.0,0.0,204.0,0.0,-1,2,2,1,0
0,240000.0,25700.0,5009.0,2000.0,0,2,2,1,0
0,240000.0,184501.0,7627.0,6003.0,0,2,2,2,0
0,220000.0,34819.0,2006.0,2022.0,0,2,2,2,0
0,130000.0,24008.0,3000.0,5000.0,0,1,1,2,0
-1,180000.0,2049.0,0.0,351.0,-1,2,2,1,0
0,320000.0,104850.0,3600.0,4277.0,0,2,2,2,0
0,180000.0,66114.0,5000.0,5000.0,0,1,1,1,0
0,100000.0,23070.0,1700.0,2000.0,0,1,1,1,0
-1,240000.0,20272.0,1000.0,16906.0,0,1,2,2,0
0,100000.0,107669.0,3536.0,2821.0,0,2,2,2,0
-2,220000.0,3785.0,1142.0,377.0,-2,1,2,1,0
-1,130000.0,11085.0,45697.0,27951.0,-1,2,2,3,0
0,20000.0,4485.0,1000.0,16000.0,0,2,1,2,0
1,90000.0,41073.0,3100.0,1000.0,1,1,1,2,0
0,200000.0,19318.0,19067.0,5000.0,-1,1,1,1,0
0,180000.0,28566.0,5000.0,7000.0,0,2,1,2,0
-2,230000.0,1200.0,990.0,8089.0,-1,2,2,3,0
-1,20000.0,2191.0,1140.0,12656.0,-1,2,1,3,0
0,230000.0,56171.0,5000.0,5000.0,0,1,1,2,0
0,50000.0,48813.0,5000.0,23000.0,0,2,1,2,0
-2,310000.0,14619.0,12484.0,13961.0,-2,1,2,1,0
-2,180000.0,8657.0,6847.0,18762.0,-1,2,2,1,0
0,60000.0,15050.0,2000.0,1300.0,0,2,2,1,0
0,220000.0,8000.0,8288.0,8000.0,-1,1,1,2,0
0,320000.0,98697.0,3891.0,5240.0,0,2,2,2,0
-2,20000.0,2199.0,1530.0,750.0,-2,2,1,2,0
-1,340000.0,1960.0,1228.0,7270.0,-1,1,1,1,0
0,150000.0,128968.0,12900.0,0.0,0,1,1,1,0
1,30000.0,-5.0,0.0,2610.0,-2,1,2,3,0
-2,80000.0,390.0,390.0,780.0,-2,1,2,2,0
-1,100000.0,29449.0,55139.0,34181.0,-1,1,2,1,0
0,200000.0,98426.0,52306.0,1000.0,0,1,2,3,0
1,330000.0,0.0,0.0,0.0,-2,1,2,1,0
0,130000.0,27495.0,0.0,0.0,0,2,1,2,0
-1,30000.0,2208.0,7006.0,0.0,0,2,2,3,0
-1,220000.0,61614.0,45889.0,11134.0,-1,1,1,2,0
1,80000.0,-24.0,3056.0,3324.0,-1,2,1,4,0
0,80000.0,75454.0,4100.0,2000.0,0,2,1,1,0
-1,120000.0,13587.0,11433.0,7823.0,-1,1,2,2,0
0,50000.0,26566.0,3000.0,1000.0,0,2,1,2,0
-2,250000.0,390.0,390.0,390.0,-2,1,1,2,0
-1,20000.0,390.0,678.0,0.0,-1,1,1,3,0
-1,260000.0,6776.0,3222.0,2125.0,-1,2,1,1,0
-1,160000.0,7429.0,8000.0,2000.0,-1,1,2,1,0
-1,170000.0,490.0,0.0,4920.0,-1,1,1,2,0
0,210000.0,106028.0,6000.0,5000.0,0,1,2,3,0
0,80000.0,44002.0,2300.0,22478.0,0,1,2,2,0
2,20000.0,15077.0,1000.0,1273.0,2,2,1,1,0
0,150000.0,83853.0,5000.0,11700.0,0,1,2,2,0
0,130000.0,46096.0,2167.0,2000.0,0,1,2,2,0
-1,320000.0,18506.0,1062.0,1116.0,0,2,2,1,0
0,50000.0,48963.0,2500.0,1293.0,0,2,1,3,0
0,60000.0,11718.0,1000.0,37325.0,0,2,2,2,0
0,130000.0,116437.0,4911.0,3533.0,0,2,1,2,0
-2,90000.0,-1886.0,0.0,36633.0,-2,2,2,1,0
0,220000.0,164855.0,6102.0,7000.0,0,2,2,1,0
-1,120000.0,3945.0,5894.0,10863.0,-1,2,2,1,0
-1,340000.0,58363.0,56270.0,59503.0,0,2,2,1,0
0,50000.0,47691.0,3304.0,2300.0,0,2,1,2,0
0,250000.0,34799.0,2027.0,2000.0,0,2,1,2,0
0,300000.0,141486.0,6000.0,5000.0,0,1,2,2,0
1,230000.0,-2.0,0.0,0.0,-2,2,2,2,0
2,60000.0,58841.0,3700.0,1400.0,0,2,2,1,0
-1,140000.0,2139.0,0.0,1686.0,-1,1,1,3,0
-1,150000.0,1080.0,17498.0,9160.0,-1,0,2,3,0
0,100000.0,31373.0,1602.0,1451.0,0,2,1,2,0
0,50000.0,23529.0,4820.0,1500.0,0,2,2,2,0
0,310000.0,128166.0,3844.0,5000.0,0,2,2,2,0
-1,360000.0,61793.0,79651.0,26943.0,-1,2,2,2,0
1,180000.0,32082.0,0.0,1400.0,2,1,1,2,0
0,200000.0,9078.0,3000.0,1500.0,0,2,2,1,0
0,230000.0,22954.0,1700.0,1380.0,0,1,1,1,0
0,440000.0,485921.0,20000.0,7822.0,0,2,2,2,0
-1,340000.0,3780.0,3295.0,1461.0,-1,1,1,1,0
-1,500000.0,339.0,0.0,28119.0,-1,2,2,2,0
-1,30000.0,29568.0,3701.0,27209.0,-1,1,2,2,0
0,120000.0,102735.0,3000.0,3000.0,0,2,2,3,0
0,310000.0,10513.0,1193.0,1187.0,0,2,1,1,0
-1,150000.0,2070.0,7620.0,0.0,-1,1,2,1,0
0,270000.0,21256.0,1618.0,1569.0,0,1,1,2,0
0,50000.0,18471.0,1329.0,1307.0,0,2,2,2,0
0,100000.0,101430.0,5001.0,64401.0,0,1,1,2,0
1,200000.0,0.0,0.0,3941.0,-2,2,2,1,0
0,50000.0,17792.0,2956.0,0.0,0,2,1,2,0
0,360000.0,8669.0,1303.0,1513.0,0,1,1,3,0
0,140000.0,127693.0,2000.0,2000.0,0,1,2,2,0
0,50000.0,21910.0,2000.0,1500.0,0,1,2,2,0
-1,300000.0,10700.0,890.0,0.0,-1,2,2,1,0
1,110000.0,49992.0,0.0,2164.0,2,2,1,3,0
0,600000.0,459600.0,13713.0,13250.0,0,1,1,3,0
-1,160000.0,2507.0,800.0,0.0,-1,2,1,1,0
-1,450000.0,10591.0,7964.0,57425.0,-1,1,1,1,0
-1,20000.0,10361.0,10000.0,1390.0,0,1,2,2,0
1,190000.0,0.0,2329.0,15990.0,-1,1,2,1,0
0,140000.0,37283.0,7023.0,5080.0,0,1,2,2,0
-1,150000.0,3644.0,875.0,2162.0,-1,1,2,3,0
0,300000.0,294344.0,15000.0,11311.0,0,2,2,1,0
-1,380000.0,202.0,37791.0,86697.0,-1,1,2,1,0
-1,240000.0,228.0,23295.0,49000.0,-1,1,1,1,0
-1,180000.0,396.0,712.0,712.0,-1,1,2,3,0
0,170000.0,90727.0,5000.0,5000.0,0,2,2,2,0
0,200000.0,2324.0,1064.0,1170.0,0,2,2,2,0
0,140000.0,56426.0,2000.0,2000.0,0,2,2,2,0
1,200000.0,0.0,0.0,0.0,-2,2,2,3,0
1,150000.0,0.0,0.0,1512.0,-2,1,2,1,0
-1,360000.0,1195.0,23944.0,884.0,-1,2,1,1,0
0,50000.0,32312.0,1700.0,2000.0,0,2,1,2,0
-1,180000.0,3116.0,0.0,390.0,2,2,2,2,0
-1,210000.0,6223.0,8146.0,3719.0,-1,1,1,1,0
-1,160000.0,2475.0,2475.0,5175.0,-1,1,2,3,0
0,20000.0,13723.0,1500.0,2000.0,0,2,2,2,0
0,500000.0,139117.0,4500.0,5000.0,0,1,1,3,0
0,90000.0,104494.0,3592.0,3382.0,0,1,2,3,0
-1,180000.0,121915.0,7416.0,7038.0,0,1,1,1,0
1,50000.0,41322.0,0.0,3000.0,3,2,1,2,0
0,230000.0,232796.0,9000.0,9500.0,0,2,2,2,0
1,70000.0,35155.0,23.0,1637.0,2,2,1,2,0
1,360000.0,-200.0,2916.0,0.0,-1,1,2,1,0
0,300000.0,35103.0,10000.0,6000.0,0,2,2,3,0
-1,210000.0,25025.0,5000.0,4000.0,0,2,1,1,0
0,80000.0,17254.0,1000.0,1533.0,-1,2,2,2,0
2,200000.0,188553.0,8011.0,5203.0,0,1,2,1,0
0,60000.0,51855.0,2200.0,7000.0,0,1,2,1,0
0,80000.0,51751.0,2000.0,2000.0,0,1,1,2,0
0,30000.0,10540.0,1081.0,0.0,0,1,2,2,0
1,30000.0,0.0,0.0,4990.0,-2,2,2,1,0
1,30000.0,23709.0,0.0,1698.0,2,1,2,2,0
0,180000.0,93169.0,4500.0,4000.0,0,2,1,2,0
0,150000.0,17541.0,2000.0,2000.0,0,1,2,3,0
1,180000.0,0.0,0.0,1154.0,-2,1,2,1,0
-1,30000.0,2365.0,0.0,0.0,-1,3,2,3,0
-1,50000.0,390.0,918.0,19583.0,-1,1,1,2,0
0,90000.0,46927.0,4000.0,0.0,0,2,1,2,0
0,240000.0,199671.0,7000.0,7000.0,0,2,1,1,0
0,140000.0,12436.0,3380.0,1200.0,0,2,2,2,0
-1,150000.0,4914.0,6237.0,3280.0,-1,2,2,2,0
0,290000.0,88713.0,3459.0,4000.0,0,1,1,2,0
0,80000.0,80534.0,3006.0,2641.0,0,1,1,5,0
-1,360000.0,11487.0,307.0,400.0,-1,2,1,1,0
1,30000.0,10056.0,2000.0,0.0,2,2,1,1,0
0,490000.0,95997.0,3600.0,4000.0,0,1,1,1,0
0,80000.0,27041.0,5879.0,1000.0,0,2,2,2,0
0,210000.0,73487.0,3748.0,13000.0,0,1,2,2,0
0,400000.0,258070.0,47000.0,1500.0,0,1,1,1,0
-1,120000.0,9642.0,12557.0,3938.0,-1,2,2,1,0
0,460000.0,128302.0,2371.0,2008.0,0,1,2,2,0
0,50000.0,41250.0,1501.0,1297.0,0,1,2,3,0
0,500000.0,190730.0,8501.0,8001.0,0,1,2,1,0
-1,280000.0,1323.0,445.0,393.0,-1,1,1,1,0
0,100000.0,3933.0,1000.0,1000.0,0,1,1,3,0
0,230000.0,64489.0,3100.0,5000.0,0,2,2,2,0
0,110000.0,45021.0,2100.0,1800.0,0,1,2,2,0
-1,390000.0,9361.0,0.0,18426.0,-1,1,1,1,0
1,500000.0,-218.0,1000.0,1267.0,-1,2,1,1,0
0,200000.0,45982.0,2078.0,3900.0,0,1,1,2,0
-1,180000.0,220.0,4686.0,0.0,-1,1,1,2,0
-1,330000.0,730.0,213.0,2368.0,-1,1,2,1,0
-1,20000.0,10462.0,10287.0,19305.0,-1,2,1,2,0
-1,360000.0,2010.0,2936.0,640.0,-1,2,1,1,0
1,50000.0,-697.0,49900.0,1800.0,-1,2,1,2,0
-1,280000.0,1006.0,1855.0,1422.0,-1,2,2,2,0
0,300000.0,108639.0,4107.0,7346.0,0,1,2,1,0
-1,180000.0,1880.0,0.0,0.0,3,2,2,1,0
1,30000.0,30734.0,0.0,1800.0,2,1,2,3,0
0,80000.0,49735.0,25144.0,8000.0,-1,1,1,1,0
1,130000.0,60024.0,4000.0,0.0,2,2,1,1,0
1,100000.0,0.0,780.0,0.0,-1,2,2,1,0
-2,160000.0,2057.0,2147.0,1945.0,-2,2,2,2,0
0,240000.0,25631.0,2500.0,2000.0,0,1,1,3,0
0,130000.0,18157.0,2000.0,1010.0,0,1,2,2,0
0,340000.0,77181.0,5305.0,3000.0,0,1,1,3,0
-1,180000.0,651.0,1883.0,651.0,-1,2,2,1,0
-1,390000.0,83514.0,4013.0,4000.0,0,2,2,1,0
0,500000.0,396402.0,14034.0,15040.0,0,1,1,1,0
-1,250000.0,37137.0,51811.0,9544.0,-1,1,2,2,0
0,280000.0,146130.0,5042.0,4000.0,0,2,2,1,0
0,80000.0,3409.0,1144.0,1000.0,0,2,2,1,0
0,170000.0,141476.0,5113.0,4514.0,0,2,2,2,0
0,50000.0,49696.0,2000.0,2000.0,0,1,1,3,0
-1,160000.0,3090.0,52165.0,5000.0,-1,2,1,2,0
-1,50000.0,17453.0,8338.0,22232.0,-1,1,1,3,0
1,80000.0,81635.0,3716.0,0.0,2,2,2,2,0
0,260000.0,26303.0,5030.0,2025.0,0,1,1,2,0
0,200000.0,91936.0,7500.0,0.0,0,2,1,1,0
-1,360000.0,7001.0,1224.0,394.0,-1,1,2,1,0
